"Lat","Lon","Constancy","Contigency","Predictability"
28.5200000000002,-80.5200000000002,0.0744634790945722,0.0291416816829863,0.103605160777559
28.5200000000002,-80.4800000000002,0.0787973271005726,0.0677897946180044,0.146587121718577
28.5200000000002,-80.4400000000002,0.102433592265992,0.0662883364664806,0.168721928732473
28.5200000000002,-80.4000000000002,0.118504842498793,0.0533268460052812,0.171831688504074
28.5200000000002,-80.3600000000002,0.124386683650994,0.0542937106984163,0.17868039434941
28.5200000000002,-80.3200000000002,0.110092872658585,0.0747275911253951,0.184820463783981
28.5200000000002,-80.2800000000002,0.125854165981832,0.0750167062049213,0.200870872186753
28.5200000000002,-80.2400000000002,0.178146508829719,0.0950021755399175,0.273148684369636
28.5200000000002,-80.2000000000002,0.192172063247608,0.126491791718119,0.318663854965727
28.5200000000002,-80.1600000000002,0.242972263223994,0.115156119163627,0.358128382387621
28.5200000000002,-80.1200000000002,0.241853915112504,0.118410090788709,0.360264005901213
28.5200000000002,-80.0800000000002,0.252845206312634,0.130419766886779,0.383264973199413
28.5200000000002,-80.0400000000002,0.282776948348148,0.151839801076756,0.434616749424904
28.5200000000002,-80.0000000000002,0.261855608466695,0.142110904001606,0.403966512468302
28.5200000000002,-79.9600000000002,0.257514595463378,0.121933159999798,0.379447755463176
28.5200000000002,-79.9200000000002,0.230923763660928,0.145462358679382,0.37638612234031
28.5200000000002,-79.8800000000002,0.18474584113088,0.119227348094468,0.303973189225348
28.5200000000002,-79.8400000000002,0.147817878468791,0.0895750026670668,0.237392881135858
28.5200000000002,-79.8000000000002,0.119417786932798,0.0837166211232324,0.203134408056031
28.5200000000002,-79.7600000000002,0.101328400476109,0.079615529742579,0.180943930218688
28.5200000000002,-79.7200000000002,0.0870538705905433,0.0937460641186037,0.180799934709147
28.5200000000002,-79.6800000000002,0.0748105880451144,0.0776280440105864,0.152438632055701
28.5600000000002,-80.5600000000002,0.0706279095425989,0.025407431685189,0.096035341227788
28.5600000000002,-80.5200000000002,0.0748753313436186,0.0310728154118498,0.105948146755468
28.5600000000002,-80.4800000000002,0.0774634458461784,0.0596434249517061,0.137106870797884
28.5600000000002,-80.4400000000002,0.103639908859304,0.0655051318243306,0.169145040683635
28.5600000000002,-80.4000000000002,0.109851653925948,0.0552966369680387,0.165148290893987
28.5600000000002,-80.3600000000002,0.0972245115006307,0.0474759581322091,0.14470046963284
28.5600000000002,-80.3200000000002,0.113190723214883,0.0577758560752156,0.170966579290099
28.5600000000002,-80.2800000000002,0.120977012286479,0.0818688366721053,0.202845848958585
28.5600000000002,-80.2400000000002,0.17664448259983,0.0965042017698061,0.273148684369636
28.5600000000002,-80.2000000000002,0.197060179454423,0.122778656548434,0.319838836002856
28.5600000000002,-80.1600000000002,0.239622974680364,0.114423978237124,0.354046952917488
28.5600000000002,-80.1200000000002,0.245534427350417,0.126349504110802,0.371883931461219
28.5600000000002,-80.0800000000002,0.262538837731623,0.138631872496403,0.401170710228026
28.5600000000002,-80.0400000000002,0.272321345778963,0.157209047953814,0.429530393732778
28.5600000000002,-80.0000000000002,0.263137396028025,0.145359183671252,0.408496579699277
28.5600000000002,-79.9600000000002,0.258732636892535,0.133334706198337,0.392067343090873
28.5600000000002,-79.9200000000002,0.237485754504243,0.130683990716961,0.368169745221204
28.5600000000002,-79.8800000000002,0.19022548900487,0.121043865380526,0.311269354385396
28.5600000000002,-79.8400000000002,0.15614920765795,0.0831303255636452,0.239279533221595
28.5600000000002,-79.8000000000002,0.107993262359701,0.0811119422330097,0.189105204592711
28.5600000000002,-79.7600000000002,0.100497081281509,0.0692796122637369,0.169776693545246
28.5600000000002,-79.7200000000002,0.0904267842845413,0.0893734883569154,0.179800272641457
28.5600000000002,-79.6800000000002,0.0748105880451144,0.0776280440105864,0.152438632055701
28.6000000000002,-80.5600000000002,0.0747008655469131,0.034755805567769,0.109456671114682
28.6000000000002,-80.5200000000002,0.0789567608137519,0.0404127158286104,0.119369476642362
28.6000000000002,-80.4800000000002,0.0835494636059948,0.0537808528100632,0.137330316416058
28.6000000000002,-80.4400000000002,0.106674490031755,0.0521346331730373,0.158809123204792
28.6000000000002,-80.4000000000002,0.102467405740181,0.0513696529708222,0.153837058711003
28.6000000000002,-80.3600000000002,0.0931886147439527,0.0631667489143998,0.156355363658352
28.6000000000002,-80.3200000000002,0.0759257197572728,0.0701086311299611,0.146034350887234
