"Lat","Lon","Constancy1","Contigency1","Predictability1","Constancy2","Contigency2","Predictability2"
28.5200000000002,-80.5200000000002,0.128690156089254,0.121226900660042,0.249917056749297,0.294897461169439,0.0993183719113392,0.394215833080778
28.5200000000002,-80.4800000000002,0.1558790441903,0.146521548330822,0.302400592521122,0.341741053954039,0.0460567960472558,0.387797850001295
28.5200000000002,-80.4400000000002,0.177360235384423,0.126507214093527,0.30386744947795,0.40816046753343,0.0778481688027233,0.486008636336153
28.5200000000002,-80.4000000000002,0.237975295676985,0.0965867291442469,0.334562024821232,0.438527422353944,0.054748243966764,0.493275666320708
28.5200000000002,-80.3600000000002,0.254118411763222,0.120540423751761,0.374658835514983,0.543049506404018,0.0333508441669498,0.576400350570968
28.5200000000002,-80.3200000000002,0.320539060530394,0.0868703418718925,0.407409402402286,0.530479690717446,0.0511338424161252,0.581613533133571
28.5200000000002,-80.2800000000002,0.277715540442234,0.0627666357175081,0.340482176159742,0.515570699491146,0.0448711731757581,0.560441872666904
28.5200000000002,-80.2400000000002,0.211734107947992,0.100697645151057,0.312431753099048,0.4323931238132,0.0613758358007744,0.493768959613974
28.5200000000002,-80.2000000000002,0.188417277540521,0.0912639086712243,0.279681186211745,0.33578002969574,0.0520178203055546,0.387797850001295
28.5200000000002,-80.1600000000002,0.23607275881041,0.065738699123519,0.301811457933929,0.26398901737451,0.102637172160117,0.366626189534627
28.5200000000002,-80.1200000000002,0.148816113433874,0.0836708154198482,0.232486928853723,0.0875329011668575,0.127127632875563,0.21466053404242
28.5200000000002,-80.0800000000002,0.133077474307542,0.0831575958249922,0.216235070132535,0.122609192115637,0.0878834947729327,0.21049268688857
28.5200000000002,-80.0400000000002,0.135969449883684,0.0640137615276633,0.199983211411347,0.116327345229888,0.117587138050982,0.23391448328087
28.5200000000002,-80.0000000000002,0.11430016297836,0.113144336906487,0.227444499884847,0.105741514996554,0.16218059490995,0.267922109906504
28.5200000000002,-79.9600000000002,0.0630518482797963,0.0986436945368929,0.161695542816689,0.113721455692448,0.158368501367906,0.272089957060354
28.5200000000002,-79.9200000000002,0.0807705639578116,0.139917800556406,0.220688364514217,0.0864875657581046,0.168598577989433,0.255086143747537
28.5200000000002,-79.8800000000002,0.0603122602998689,0.108728552474643,0.169040812774512,0.0766146462361093,0.17515269726265,0.251767343498759
28.5200000000002,-79.8400000000002,0.0370574167631236,0.112250427126866,0.14930784388999,0.0618609688489248,0.148631718039645,0.21049268688857
28.5200000000002,-79.8000000000002,0.0339185917420549,0.102029369002889,0.135947960744944,0.0554429857694416,0.131627904726828,0.18707089049627
28.5200000000002,-79.7600000000002,0.033876853404541,0.109416377298226,0.143293230702767,0.0554429857694416,0.131627904726828,0.18707089049627
28.5200000000002,-79.7200000000002,0.0389610207109302,0.101440234415695,0.140401255126626,0.0446375381180348,0.153019182611569,0.197656720729604
28.5200000000002,-79.6800000000002,0.0304374815787205,0.0892586204450349,0.119696102023755,0.0471072914617404,0.156967412347346,0.204074703809087
28.5600000000002,-80.5600000000002,0.114246465618535,0.120543304224136,0.234789769842671,0.259624881716979,0.127323921379243,0.386948803096222
28.5600000000002,-80.5200000000002,0.125056658329706,0.112472699492892,0.237529357822598,0.331155223720705,0.114072049298523,0.445227273019228
28.5600000000002,-80.4800000000002,0.150136831375532,0.127488363292193,0.277625194667725,0.361292007982073,0.0329238250987046,0.394215833080778
28.5600000000002,-80.4400000000002,0.185618935826868,0.142681626362213,0.328300562189082,0.403005899428409,0.0604299874205162,0.463435886848925
28.5600000000002,-80.4000000000002,0.250840506083552,0.0837215187376802,0.334562024821232,0.436633040040119,0.0502246432011066,0.486857683241226
28.5600000000002,-80.3600000000002,0.26143847004654,0.110328389892302,0.371766859938842,0.504589544469165,0.0400533154018019,0.544642859870967
28.5600000000002,-80.3200000000002,0.278098590073388,0.0786354448075413,0.356734034880929,0.516380175219378,0.0452664979644055,0.561646673183783
28.5600000000002,-80.2800000000002,0.272806431187211,0.0550411966009048,0.327847627788115,0.507391722510285,0.0474812139822084,0.554872936492493
28.5600000000002,-80.2400000000002,0.231713926277441,0.0700030698077745,0.301716996085216,0.4198398388374,0.046339477230423,0.466179316067823
28.5600000000002,-80.2000000000002,0.249679491400384,0.0787572709749249,0.328436762375309,0.316069121636106,0.0708796814601158,0.386948803096222
28.5600000000002,-80.1600000000002,0.263405169685367,0.0687595522982037,0.33216472198357,0.315356210924768,0.112018201876571,0.427374412801339
28.5600000000002,-80.1200000000002,0.148533774232477,0.0698517492927923,0.218385523525269,0.0593912155052192,0.121261691911567,0.180652907416786
28.5600000000002,-80.0800000000002,0.123701424480204,0.0925336456523311,0.216235070132535,0.120139438771931,0.0839352650371553,0.204074703809087
28.5600000000002,-80.0400000000002,0.126593400056345,0.0683473823861265,0.194940782442472,0.108704561633525,0.101788125255045,0.21049268688857
28.5600000000002,-80.0000000000002,0.110493928931371,0.114647729964528,0.225141658895899,0.105741514996554,0.16218059490995,0.267922109906504
28.5600000000002,-79.9600000000002,0.0470468390035357,0.133203403523289,0.180250242526825,0.113721455692448,0.158368501367906,0.272089957060354
28.5600000000002,-79.9200000000002,0.0807705639578116,0.139917800556406,0.220688364514217,0.0864875657581046,0.179184408222766,0.265671973980871
28.5600000000002,-79.8800000000002,0.0782360870852978,0.107056584410402,0.1852926714957,0.0728025526940657,0.148275964427838,0.221078517121904
28.5600000000002,-79.8400000000002,0.0370574167631236,0.112250427126866,0.14930784388999,0.0618609688489248,0.148631718039645,0.21049268688857
28.5600000000002,-79.8000000000002,0.0353437103613686,0.109510839146939,0.144854549508308,0.0554429857694416,0.131627904726828,0.18707089049627
28.5600000000002,-79.7600000000002,0.0324517347852273,0.11084149591754,0.143293230702767,0.0554429857694416,0.131627904726828,0.18707089049627
28.5600000000002,-79.7200000000002,0.0339185917420549,0.0991373934267476,0.133055985168802,0.0446375381180348,0.153019182611569,0.197656720729604
28.5600000000002,-79.6800000000002,0.0250120029786904,0.0834746692927528,0.108486672271443,0.0471072914617404,0.150549429267863,0.197656720729603
28.6000000000002,-80.5600000000002,0.14735550505809,0.114017830888446,0.261373335946537,0.273173758587284,0.144463870885794,0.417637629473078
