"Lat","Lon","Avg1","Avg2","Avg3","Avg4","Std1","Std2","Std3","Std4","Trend1","Trend2","Trend3","Trend4"
28.5200000000002,-80.5200000000002,9.51375195958549,6.86551030521118,4.23289659277521,10.801678758916,4.34300728679951,5.38857824783437,5.03781440600853,2.97006490032578,-0.000536943658894933,0.000452422853295335,0.00107566954892524,0.000214340503652793
28.5200000000002,-80.4800000000002,11.4856084979043,7.94061498176808,4.70737214693647,12.5054741724264,4.08501552155241,5.88837158452359,5.46906843044957,2.55178741780179,-0.000781054152870187,0.000488878572322707,0.00121555188264645,0.000199448373532346
28.5200000000002,-80.4400000000002,13.1797990347474,8.05190583320447,4.45142828465359,14.0622146596694,4.83010944942302,6.78013748920857,5.71769201128908,3.59132759236661,-0.00108815086734442,0.000589038644789708,0.0012259692811327,0.000288780096135361
28.5200000000002,-80.4000000000002,15.3837876910294,8.242427208097,4.30349585506088,15.8796633663385,5.81773623330419,7.75921835479694,5.94084618158377,4.97226853641826,-0.00131287700556231,0.000694262479882594,0.00101532465792633,0.000632859522819271
28.5200000000002,-80.3600000000002,17.9352748538981,8.57402337232112,3.96046216625616,17.6445719760241,7.14065352356137,8.80251546028101,5.86450845326219,6.69662436953056,-0.0011442132577125,0.000981296258968018,0.000999022382879206,0.00106896753986074
28.5200000000002,-80.3200000000002,20.7874754347166,8.94467168993325,3.89151188906567,19.3093267672959,8.63967881045931,9.777181829835,5.87771484946524,8.54115773366749,-0.000776849224561981,0.00114140247384623,0.00103242779206674,0.00135439284373101
28.5200000000002,-80.2800000000002,23.1313575469769,9.01262123349178,3.62764341769547,20.6002570645831,10.478869600862,10.4175872838704,5.43845068760068,10.271192842263,NA,0.00140037417141381,0.000980442333171503,0.00206349666478908
28.5200000000002,-80.2400000000002,24.9319130188302,8.97878952876059,3.46099021063484,21.2594924750536,12.3226123274197,10.6528743401256,4.85053743287605,11.8391280754381,0.000772238973516813,0.00159586201798917,0.000864955541381876,0.00265032850329122
28.5200000000002,-80.2000000000002,26.2296750823026,8.86209704679217,3.45248434785336,21.7086039239141,14.0199614900827,10.4179843410271,4.23892715208048,13.0327765803895,0.00190152861101125,0.00173255635587441,0.000803761776196409,0.00295599089207493
28.5200000000002,-80.1600000000002,27.1006261472899,9.56384169915355,3.92841468358236,22.4582859214054,15.5268704151186,10.2630398916593,4.05130549627658,13.8492786119494,0.00222468163990286,0.00147057833740024,0.000667976090798951,0.00325998359430939
