"Lat","Lon","Avg1","Avg2","Avg3","Avg4","Std1","Std2","Std3","Std4","Trend1","Trend2","Trend3","Trend4"
28.5200000000002,-80.5200000000002,19.4321324024485,24.5086479772443,26.3366021631004,23.5437800576841,1.9986742224507,2.01528782247943,2.86323667719561,2.86763935033414,NA,0.000478773242855519,0.000732298107879425,NA
28.5200000000002,-80.4800000000002,19.8730415064368,24.0259810126428,25.4931251663139,23.8564597838286,1.97934253334379,2.11439126337399,3.40616053124515,2.72497873689337,NA,0.000523364422225848,0.000895579596033752,NA
28.5200000000002,-80.4400000000002,20.3026671695673,23.4014653812624,24.5177732078747,24.1733186159177,1.94669710740528,2.31327183415467,3.86814680839966,2.57553574339724,-0.000105285441290293,0.000646015728780762,0.00104316461096663,NA
28.5200000000002,-80.4000000000002,20.70536381915,22.7392230584975,23.5791932860951,24.4771851478131,1.88165696141995,2.52572025327725,4.1680572205145,2.42493529743915,NA,0.000838530382735528,0.0011655592076834,0.000135277420483824
28.5200000000002,-80.3600000000002,21.0278415694508,22.1078494633179,22.6598044210288,24.7192227064759,1.81293752665813,2.69687499176068,4.33224155690945,2.291185769669,NA,0.00101315596893156,0.00126093675674428,0.000226319666096181
28.5200000000002,-80.3200000000002,21.2471549449916,21.529484963137,21.7538228142208,24.8240125089929,1.76613299913012,2.83073139768931,4.4017441433081,2.1731328559849,0.000171759008274847,0.00113847120286868,0.00134414945416405,0.000350250266640107
28.5200000000002,-80.2800000000002,21.3283427376578,20.9556520786553,20.8542239555176,24.7416453239979,1.79210526808671,2.93144113654854,4.38795532001936,2.10874095115875,0.000319032787863344,0.00121571293086498,0.00143164447661183,0.000481241544552891
28.5200000000002,-80.2400000000002,21.3217991539937,20.409364958702,20.0178727356569,24.4977365934152,1.85958395175566,3.03692437573449,4.333383991175,2.13543953802778,0.000481944952515264,0.00129917176479816,0.00151193502394565,0.000634594258190437
28.5200000000002,-80.2000000000002,21.2156160964645,19.8654319283275,19.2526266741073,24.1362725112035,1.96812589260146,3.12231520785768,4.24257648377039,2.26152153954775,0.000631033016642773,0.00136272548945863,0.00156512990490309,0.000820282254464421
28.5200000000002,-80.1600000000002,20.9648820635104,19.2900132077713,18.4971143085917,23.6235716267862,2.13018769627846,3.17344686565698,4.12716720192572,2.41809414140236,0.000772456140005724,0.00141160849230844,0.00163437070278455,0.00100172309320804
28.5200000000002,-80.1200000000002,20.5503534051722,18.6312844674666,17.699928806997,22.9280394346103,2.3072911108818,3.21847314459633,3.97445269270492,2.59745333646652,0.000901319723114782,0.0014246652253592,0.00167054115789732,0.00118604640801556
28.5200000000002,-80.0800000000002,19.9466799017032,17.7462530707084,16.6918702938746,21.8422437307538,2.48455854175647,3.22558873505284,3.73421991467539,2.82304177054486,0.00103480488162045,0.00143447817705063,0.00163061213464334,0.00137600711481552
28.5200000000002,-80.0400000000002,18.7702949663861,16.4004076820018,15.3040261052359,20.0299016285515,2.77921659198583,3.11103150404159,3.36379160185063,3.06340109165843,0.0012854865065692,0.00140923705299885,0.00149087804767978,0.00153277894625724
28.5200000000002,-80.0000000000002,16.4536974148573,14.3617682737037,13.5731498507009,17.2396712909038,2.82485794186485,2.71027104674613,2.81782228861588,2.91857695423184,0.0013961949286899,0.00125858090739039,0.00119823330203251,0.0015351597736172
28.5200000000002,-79.9600000000002,13.5712559737911,12.0849904060003,11.7203950351146,14.2162264908987,2.4324754054239,2.13534498078003,2.13658663514378,2.42375975865452,0.00139291672863859,0.000971813192468672,0.000844032205812468,0.00132968589917044
28.5200000000002,-79.9200000000002,11.1222577273595,10.2909555100907,10.2640331996077,11.5547045126133,1.88025519633679,1.53416827671367,1.48079268730609,1.93040372656528,0.00100894977233069,0.000665211143944921,0.000490196904541691,0.000921768391500842
