"Lat","Lon","USeasonal","BSeasonal","Colour","Constancy","Contigency","Predictability","InterAnnual","Annual","IntraAnnual","Synoptic","TrendLinear","Trend","Avg","Std"
28.5200000000002,-80.5200000000002,0.346128413363742,0.257128822129849,1.69177547921395,0.300992382064653,0.154764387129675,0.455756769194327,0.188845417144814,0.532209200091013,0.132586513484026,0.0104202961069516,1.28109814486729e-05,1.54677874599204e-05,35.1664322666891,1.02027296289056
28.5200000000002,-80.4800000000002,0.324728271842065,0.24512821138068,1.73411502861983,0.332372130194365,0.164617162983411,0.496989293177776,0.188090573055066,0.520605948084967,0.143713321271325,0.0105606821162753,1.34367260674746e-05,1.60696136939629e-05,35.2857403074507,0.948502755524884
28.5200000000002,-80.4400000000002,0.275913979310397,0.21624810432716,1.72912439754469,0.339690555437295,0.137391541707925,0.47708209714522,0.175346959981484,0.497606805261931,0.165956664502754,0.0136568447144032,1.67773021658971e-05,1.94275525638878e-05,35.3777534594348,0.900346559793603
28.5200000000002,-80.4000000000002,0.249422877874654,0.199630471229195,1.70915669224366,0.352479247270821,0.11784566401895,0.470324911289771,0.161087886912268,0.476953411173758,0.185311936127449,0.0162835475915837,2.11244120066191e-05,2.36147045429015e-05,35.4681237746942,0.84865759581661
28.5200000000002,-80.3600000000002,0.25106479563078,0.200680889197426,1.67787323953507,0.343089282200978,0.13454851761053,0.477637799811507,0.148582761909238,0.460349623984991,0.202618972103109,0.0171783890264423,2.77757533079911e-05,3.01524666841167e-05,35.5439619962182,0.803306448391375
28.5200000000002,-80.3200000000002,0.282711335089504,0.220401369626766,1.64636989200556,0.33373194527671,0.153186904512261,0.486918849788971,0.135639931087714,0.4464129058818,0.211194746910136,0.0182803633829052,3.35300728725941e-05,3.57724309670979e-05,35.6068062877727,0.761905559563634
28.5200000000002,-80.2800000000002,0.371419617382292,0.27082857257886,1.56024726869882,0.253028036805982,0.17860897544946,0.431637012255442,0.12847411458929,0.450967336717865,0.196436842478285,0.0183713821139052,3.99639066992599e-05,4.21492697823292e-05,35.6487708702188,0.719991838202534
28.5200000000002,-80.2400000000002,0.52551567379863,0.344483955704017,1.4736351227439,0.226998660481915,0.194097656019952,0.421096316501867,0.128279802060151,0.480048303118618,0.168051392565648,0.0159228144148092,4.39108029776516e-05,4.61910677306714e-05,35.6693166993176,0.701755831500527
28.5200000000002,-80.2000000000002,0.717368185479296,0.417713680470381,1.43685754204481,0.24127520196077,0.214928157766831,0.456203359727602,0.129656151385717,0.521234294683176,0.145856653403828,0.013885965029888,4.69270327443369e-05,4.93052353787915e-05,35.6688536072426,0.715042674381568
28.5200000000002,-80.1600000000002,0.883303409373009,0.469018111992416,1.42713739311051,0.260695719939451,0.219391978176105,0.480087698115556,0.131905891296749,0.5595800837871,0.127183587635602,0.0116130458488664,4.71743019120577e-05,4.96096297821661e-05,35.6511259957743,0.744241146192988
28.5200000000002,-80.1200000000002,1.0391108313545,0.509590168114727,1.42221990252985,0.256300634662225,0.243891820266341,0.500192454928566,0.137347593648329,0.594820805349849,0.110874614750541,0.0109731259504513,4.61031867247831e-05,4.86141728148124e-05,35.6295703871013,0.772554020797843
28.5200000000002,-80.0800000000002,1.12793120627596,0.530059995806878,1.42020434728248,0.250212615358894,0.247137061739881,0.497349677098775,0.140252397201633,0.611074898936974,0.100191481980841,0.0101499267616091,4.40583511909049e-05,4.65620581978318e-05,35.6161769718562,0.788168522813138
28.5200000000002,-80.0400000000002,1.15053322620145,0.534999046833455,1.4160016492092,0.244780646055753,0.245779494749326,0.49056014080508,0.141776076519661,0.613354225102197,0.0955473696966914,0.00985927582833705,4.07934678130076e-05,4.31432620419629e-05,35.6296554648984,0.774360673124332
28.5200000000002,-80.0000000000002,1.11163599334645,0.526433531559938,1.38588802396322,0.241341902152129,0.250203082650449,0.491544984802579,0.137754807999129,0.600806051384888,0.0985251887986067,0.0112905511484725,3.71222702162838e-05,3.91693307302314e-05,35.6605928729308,0.741130346282747
28.5200000000002,-79.9600000000002,0.945916511726324,0.486103337952126,1.36078500304631,0.251027226560903,0.242353258973942,0.493380485534845,0.129851944406138,0.558352291018474,0.116961474664137,0.0149429069643083,3.24985911435524e-05,3.42125732142952e-05,35.7161987036737,0.683263871596879
28.5200000000002,-79.9200000000002,0.761751097502059,0.432382927748492,1.32075962058152,0.25429758350763,0.241376873620381,0.495674457128011,0.120216388591729,0.502403955688892,0.143400640896674,0.0194962480408825,2.87005750430481e-05,3.01165900398619e-05,35.7730305600022,0.615235793927788
28.5200000000002,-79.8800000000002,0.603555509658476,0.376385791463509,1.26460562271083,0.253714162914862,0.224673825230258,0.47838798814512,0.112990031896458,0.446579187603889,0.167570774542648,0.0217945478530172,2.59562232644189e-05,2.70827506406751e-05,35.8278343025651,0.548869386580366
